pos_x,pos_y,rotation,side,designator,mpn,pack,footprint,value,mount_type
246.452815,-93.275,0.0,top,SW49,,,SW_Cherry_MX_PCB_1.00u,EDIT,tht
98.812215,-131.3758,0.0,top,SW5,,,SW_Cherry_MX_PCB_1.00u,J,tht
246.452815,-112.3254,0.0,top,SW50,,,SW_Cherry_MX_PCB_1.00u,8,tht
251.215415,-131.3758,0.0,top,SW51,,,SW_Cherry_MX_PCB_1.00u,],tht
255.978015,-150.4262,0.0,top,SW52,,,SW_Cherry_MX_PCB_1.00u,D,tht
260.740615,-169.4766,0.0,top,SW53,,,SW_Cherry_MX_PCB_1.00u,@,tht
260.740615,-188.527,0.0,top,SW54,,,SW_Cherry_MX_PCB_1.00u,ПВ,tht
265.503215,-93.275,0.0,top,SW55,,,SW_Cherry_MX_PCB_1.00u,◼,tht
265.503215,-112.3254,0.0,top,SW56,,,SW_Cherry_MX_PCB_1.00u,9,tht
270.265815,-131.3758,0.0,top,SW57,,,SW_Cherry_MX_PCB_1.00u,Z,tht
275.028415,-150.4262,0.0,top,SW58,,,SW_Cherry_MX_PCB_1.00u,V,tht
279.791015,-169.4766,0.0,top,SW59,,,SW_Cherry_MX_PCB_1.00u,<,tht
103.574815,-150.4262,0.0,top,SW6,,,SW_Cherry_MX_PCB_1.00u,F,tht
279.791015,-188.527,0.0,top,SW60,,,SW_Cherry_MX_PCB_1.00u,→,tht
284.553615,-93.275,0.0,top,SW61,,,SW_Cherry_MX_PCB_1.00u,◻,tht
284.553615,-112.3254,0.0,top,SW62,,,SW_Cherry_MX_PCB_1.00u,0,tht
289.316215,-131.3758,0.0,top,SW63,,,SW_Cherry_MX_PCB_1.00u,H,tht
294.078815,-150.4262,0.0,top,SW64,,,SW_Cherry_MX_PCB_1.00u,\,tht
298.841415,-169.4766,0.0,top,SW65,,,SW_Cherry_MX_PCB_1.00u,?,tht
298.841415,-188.527,0.0,top,SW66,,,SW_Cherry_MX_PCB_1.00u,ПС,tht
303.604015,-93.275,0.0,top,SW67,,,SW_Cherry_MX_PCB_1.00u,⎅,tht
303.604015,-112.3254,0.0,top,SW68,,,SW_Cherry_MX_PCB_1.00u,=,tht
308.366615,-131.3758,0.0,top,SW69,,,SW_Cherry_MX_PCB_1.00u,*,tht
108.337415,-169.4766,0.0,top,SW7,,,SW_Cherry_MX_PCB_1.00u,Q,tht
313.129215,-150.4262,0.0,top,SW70,,,SW_Cherry_MX_PCB_1.00u,>,tht
317.891815,-169.4766,0.0,top,SW71,,,SW_Cherry_MX_PCB_1.00u,ЗБ,tht
317.891815,-188.527,0.0,top,SW72,,,SW_Cherry_MX_PCB_1.00u,ВК,tht
108.337415,-188.527,0.0,top,SW8,,,SW_Cherry_MX_PCB_1.00u,НР ФИКС,tht
113.100015,-93.275,0.0,top,SW9,,,SW_Cherry_MX_PCB_1.00u,HELP,tht
